order_id,hour,category,item_name,price,quantity,discount,total_amount,branch,payment_method,order_type,customer_id,rating,is_weekend,order_date,year,month,day_name
26716,17,مشويات,كفتة,187.93,3,0,563.8,طنطا,Card,Dine-in,79719,3,1,2021-09-19,2021,9,Sunday
627461,16,مشروبات,عصير مانجو,42.29,6,0.1,228.36,القاهرة,Card,Delivery,47402,4,1,2024-01-26,2024,1,Friday
632690,14,مقبلات,طحينة,68.41,4,0.1,246.29,طنطا,Wallet,Delivery,99510,4,0,2022-01-20,2022,1,Thursday
1217009,17,محاشي,محشي ورق عنب,65.21,8,0.1,469.51,الإسكندرية,Card,Dine-in,57796,4,1,2020-09-04,2020,9,Friday
976484,12,مشويات,كباب,147.11,1,0,147.11,الإسكندرية,Card,Dine-in,56948,4,0,2025-07-15,2025,7,Tuesday
1683528,16,محاشي,محشي كوسة,81.53,3,0,244.6,طنطا,Cash,Takeaway,29472,3,0,2020-06-30,2020,6,Tuesday
798381,14,طواجن,طاجن بامية,119.78,4,0.1,431.22,الجيزة,Card,Dine-in,84272,3,0,2024-03-13,2024,3,Wednesday
1013544,12,مقبلات,بابا غنوج,71.27,1,0,71.27,القاهرة,Cash,Dine-in,112271,5,0,2025-06-12,2025,6,Thursday
114531,16,مشويات,كفتة,153.58,5,0.1,691.11,القاهرة,Cash,Dine-in,120812,3,1,2021-12-10,2021,12,Friday
783572,21,طواجن,طاجن ملوخية,108.76,4,0.1,391.53,الجيزة,Card,Delivery,165518,4,1,2022-02-11,2022,2,Friday
1475016,22,مشويات,كباب,129.25,3,0,387.76,الجيزة,Card,Takeaway,95338,3,1,2023-12-15,2023,12,Friday
1781594,21,محاشي,محشي ورق عنب,84.96,4,0.1,305.86,القاهرة,Cash,Delivery,87125,4,0,2022-08-01,2022,8,Monday
964964,16,مقبلات,طحينة,51.81,6,0.1,279.77,المنصورة,Card,Dine-in,106216,3,0,2021-09-09,2021,9,Thursday
2179374,23,طواجن,طاجن بامية,110,2,0,219.99,الإسكندرية,Cash,Dine-in,72770,4,0,2022-01-19,2022,1,Wednesday
149187,12,طواجن,طاجن بامية,116.89,3,0,350.67,المنصورة,Card,Delivery,135705,3,0,2024-01-29,2024,1,Monday
422373,19,محاشي,محشي كوسة,71.26,3,0,213.78,طنطا,Wallet,Dine-in,27740,3,1,2025-03-09,2025,3,Sunday
1158177,17,مشويات,كباب,138.9,1,0,138.9,القاهرة,Card,Dine-in,187593,3,0,2023-05-17,2023,5,Wednesday
216347,18,محاشي,محشي كوسة,103.74,2,0,207.48,الإسكندرية,Cash,Delivery,154507,4,1,2020-07-18,2020,7,Saturday
11993,22,مقبلات,بابا غنوج,34.36,3,0,103.09,القاهرة,Cash,Delivery,117541,4,1,2024-08-03,2024,8,Saturday
805929,20,طواجن,طاجن ملوخية,108.85,2,0,217.69,المنصورة,Cash,Delivery,126634,3,0,2025-05-08,2025,5,Thursday
1560166,19,طواجن,طاجن بامية,118.32,4,0.1,425.95,طنطا,Cash,Delivery,97689,3,0,2020-06-23,2020,6,Tuesday
121034,10,مقبلات,طحينة,45.82,5,0.1,206.2,الإسكندرية,Wallet,Takeaway,90385,4,0,2023-06-22,2023,6,Thursday
529385,19,طواجن,طاجن بامية,123.94,3,0,371.81,القاهرة,Cash,Dine-in,96116,4,0,2022-04-21,2022,4,Thursday
2415010,16,طواجن,طاجن فراخ,115.9,6,0.1,625.84,طنطا,Cash,Dine-in,163261,4,1,2020-12-18,2020,12,Friday
1368560,16,طواجن,طاجن بامية,123.83,3,0,371.48,الجيزة,Card,Takeaway,149517,4,1,2020-03-08,2020,3,Sunday
1466948,18,مشويات,كباب,111.74,2,0,223.48,الإسكندرية,Cash,Dine-in,194319,4,1,2021-02-12,2021,2,Friday
1182232,17,طواجن,طاجن ملوخية,130.27,3,0,390.8,أسيوط,Wallet,Dine-in,162349,3,1,2025-03-16,2025,3,Sunday
222486,23,مقبلات,بابا غنوج,56.84,3,0,170.52,القاهرة,Wallet,Dine-in,94738,4,0,2025-07-01,2025,7,Tuesday
808251,20,مشويات,شيش طاووق,119.22,3,0,357.65,أسيوط,Card,Takeaway,98089,3,1,2020-05-17,2020,5,Sunday
281439,11,مشروبات,عصير قصب,18.23,6,0.1,98.43,أسيوط,Wallet,Takeaway,144480,3,0,2024-03-18,2024,3,Monday
9894,16,مشروبات,عصير مانجو,63.28,5,0.1,284.78,القاهرة,Cash,Dine-in,94682,4,0,2022-12-21,2022,12,Wednesday
799811,10,مقبلات,طحينة,43.16,1,0,43.16,الجيزة,Cash,Delivery,39336,4,0,2021-01-18,2021,1,Monday
78536,23,مشويات,كفتة,141.16,4,0.1,508.17,الإسكندرية,Card,Dine-in,57971,4,0,2022-11-02,2022,11,Wednesday
549208,20,مشويات,شيش طاووق,157.88,4,0.1,568.37,الإسكندرية,Wallet,Dine-in,185031,4,1,2025-01-11,2025,1,Saturday
823998,20,محاشي,محشي ورق عنب,66.25,5,0.1,298.12,الإسكندرية,Card,Delivery,126995,5,0,2020-11-05,2020,11,Thursday
216531,19,مشروبات,عصير مانجو,54.29,4,0.1,195.43,المنصورة,Cash,Dine-in,98937,4,1,2020-02-02,2020,2,Sunday
864454,11,مقبلات,طحينة,39.95,1,0,39.95,أسيوط,Cash,Dine-in,104035,3,0,2025-01-02,2025,1,Thursday
463517,15,مشروبات,عصير قصب,29.3,4,0.1,105.48,القاهرة,Cash,Takeaway,29549,4,1,2021-02-19,2021,2,Friday
721342,22,مشويات,كباب,160.39,3,0,481.17,القاهرة,Cash,Takeaway,34890,4,1,2020-03-01,2020,3,Sunday
460184,11,مشويات,كفتة,141.37,2,0,282.74,المنصورة,Card,Delivery,99100,2,0,2020-09-24,2020,9,Thursday
504950,16,مقبلات,طحينة,58.5,4,0.1,210.6,الإسكندرية,Cash,Takeaway,8108,4,0,2022-09-21,2022,9,Wednesday
131545,10,مقبلات,بابا غنوج,66.37,4,0.1,238.94,طنطا,Card,Delivery,59569,3,1,2023-08-05,2023,8,Saturday
775075,12,مشويات,كباب,142.79,4,0.1,514.03,القاهرة,Wallet,Delivery,181807,3,0,2022-12-22,2022,12,Thursday
260683,11,محاشي,محشي ورق عنب,90.17,2,0,180.35,الإسكندرية,Card,Dine-in,109494,3,1,2024-08-11,2024,8,Sunday
434513,15,مشروبات,عصير مانجو,40.11,3,0,120.32,أسيوط,Cash,Dine-in,76044,3,0,2020-02-26,2020,2,Wednesday
1241528,18,محاشي,محشي باذنجان,57.64,4,0.1,207.5,طنطا,Cash,Takeaway,40884,4,0,2025-09-02,2025,9,Tuesday
455699,17,مشويات,كباب,153.23,3,0,459.69,القاهرة,Cash,Delivery,63922,5,0,2021-06-16,2021,6,Wednesday
129679,11,مشويات,كفتة,132.44,5,0.1,595.99,المنصورة,Card,Dine-in,102176,4,1,2023-08-20,2023,8,Sunday
654623,19,مشويات,شيش طاووق,163.54,2,0,327.08,القاهرة,Cash,Delivery,30047,3,0,2020-06-02,2020,6,Tuesday
305718,10,طواجن,طاجن فراخ,104.97,3,0,314.9,القاهرة,Card,Delivery,193549,5,1,2023-08-11,2023,8,Friday
383234,12,مشويات,شيش طاووق,169.19,1,0,169.19,الإسكندرية,Card,Delivery,154068,4,0,2024-03-11,2024,3,Monday
1739771,16,طواجن,طاجن ملوخية,142.03,3,0,426.08,القاهرة,Wallet,Dine-in,104420,4,1,2023-06-18,2023,6,Sunday
357477,12,مشويات,كفتة,151.97,1,0,151.97,القاهرة,Wallet,Takeaway,122193,4,0,2022-05-12,2022,5,Thursday
1016478,10,طواجن,طاجن بامية,107.69,2,0,215.38,طنطا,Cash,Dine-in,46406,3,0,2025-07-28,2025,7,Monday
902816,11,مقبلات,بابا غنوج,55.55,1,0,55.55,القاهرة,Card,Takeaway,155943,4,0,2024-11-27,2024,11,Wednesday
322458,10,مشروبات,عصير قصب,14.07,2,0,28.13,المنصورة,Cash,Delivery,197578,4,0,2025-05-07,2025,5,Wednesday
1853578,12,مشويات,كباب,151.76,3,0,455.27,الإسكندرية,Cash,Dine-in,106709,4,1,2021-10-10,2021,10,Sunday
29087,19,مشويات,كباب,138.66,2,0,277.31,القاهرة,Card,Delivery,69742,4,0,2023-04-11,2023,4,Tuesday
666791,18,مقبلات,بابا غنوج,53.62,2,0,107.24,القاهرة,Wallet,Takeaway,111793,5,0,2024-07-24,2024,7,Wednesday
814116,19,طواجن,طاجن فراخ,123.7,2,0,247.4,القاهرة,Cash,Dine-in,70948,5,0,2023-02-16,2023,2,Thursday
657596,14,طواجن,طاجن ملوخية,130.85,2,0,261.71,القاهرة,Card,Takeaway,188958,3,0,2025-03-25,2025,3,Tuesday
1554865,17,مشويات,كباب,135.18,1,0,135.18,القاهرة,Cash,Dine-in,168333,4,0,2025-04-24,2025,4,Thursday
568218,12,طواجن,طاجن ملوخية,119.42,2,0,238.83,القاهرة,Cash,Dine-in,493,3,0,2022-09-19,2022,9,Monday
660557,12,محاشي,محشي باذنجان,72.51,1,0,72.51,القاهرة,Card,Dine-in,64324,3,0,2020-02-05,2020,2,Wednesday
300365,18,طواجن,طاجن ملوخية,118.31,2,0,236.63,طنطا,Card,Dine-in,173266,3,0,2022-05-09,2022,5,Monday
573701,22,مشروبات,عصير مانجو,10.45,5,0.1,47.03,القاهرة,Wallet,Delivery,60751,5,0,2021-04-29,2021,4,Thursday
701762,13,مشروبات,عصير مانجو,33.59,4,0.1,120.91,الإسكندرية,Cash,Dine-in,24636,4,0,2025-06-19,2025,6,Thursday
462000,23,مشويات,كباب,161.34,3,0,484.01,طنطا,Cash,Dine-in,128878,3,1,2023-06-18,2023,6,Sunday
1281403,22,مشروبات,عصير مانجو,34.86,3,0,104.57,القاهرة,Wallet,Dine-in,87634,5,0,2025-04-01,2025,4,Tuesday
721983,14,مقبلات,سلطة بلدي,76.34,3,0,229.01,القاهرة,Card,Dine-in,157175,4,1,2020-08-09,2020,8,Sunday
1882021,22,طواجن,طاجن فراخ,132.31,4,0.1,476.32,القاهرة,Cash,Dine-in,62373,3,1,2025-02-16,2025,2,Sunday
384615,11,طواجن,طاجن ملوخية,109.54,1,0,109.54,طنطا,Cash,Delivery,74401,3,0,2025-02-27,2025,2,Thursday
639753,15,مشروبات,عصير مانجو,0.76,2,0,1.52,أسيوط,Wallet,Dine-in,104566,4,0,2022-01-05,2022,1,Wednesday
536030,21,مقبلات,بابا غنوج,58.23,4,0.1,209.64,القاهرة,Cash,Takeaway,24341,4,0,2024-10-17,2024,10,Thursday
690706,12,مقبلات,بابا غنوج,79.42,3,0,238.27,الإسكندرية,Cash,Dine-in,96134,4,1,2020-11-21,2020,11,Saturday
694961,10,مشويات,كباب,151.3,2,0,302.59,الجيزة,Cash,Dine-in,73664,4,1,2021-07-04,2021,7,Sunday
357317,18,مشويات,شيش طاووق,142.53,2,0,285.07,القاهرة,Card,Delivery,141865,3,1,2020-01-04,2020,1,Saturday
344401,23,مشويات,كفتة,152.61,4,0.1,549.39,الجيزة,Cash,Takeaway,9338,4,1,2024-06-02,2024,6,Sunday
1023324,11,مشروبات,عصير قصب,34.28,8,0.1,246.82,طنطا,Card,Delivery,74399,3,1,2020-07-03,2020,7,Friday
622399,17,طواجن,طاجن فراخ,131.16,3,0,393.49,الإسكندرية,Card,Dine-in,103825,4,1,2023-07-29,2023,7,Saturday
741735,23,محاشي,محشي باذنجان,103.95,5,0.1,467.79,الجيزة,Cash,Dine-in,14453,3,0,2024-05-30,2024,5,Thursday
2479355,23,محاشي,محشي ورق عنب,71.75,5,0.1,322.89,القاهرة,Cash,Dine-in,156508,4,0,2025-05-26,2025,5,Monday
320847,10,مشروبات,عصير مانجو,47.95,2,0,95.9,الإسكندرية,Wallet,Takeaway,182174,4,1,2024-03-30,2024,3,Saturday
374634,11,مقبلات,سلطة بلدي,81.27,2,0,162.54,القاهرة,Cash,Dine-in,136532,3,0,2025-10-22,2025,10,Wednesday
292900,11,محاشي,محشي ورق عنب,85.58,2,0,171.15,القاهرة,Cash,Delivery,28482,4,1,2022-09-10,2022,9,Saturday
294355,23,مشويات,شيش طاووق,157.48,5,0.1,708.65,طنطا,Wallet,Delivery,180411,3,0,2021-11-16,2021,11,Tuesday
131115,12,مقبلات,طحينة,27.97,1,0,27.97,الإسكندرية,Card,Dine-in,175094,3,0,2020-05-27,2020,5,Wednesday
270660,18,مشويات,كباب,123.64,1,0,123.64,الإسكندرية,Cash,Takeaway,199184,4,0,2023-09-27,2023,9,Wednesday
24680,17,مقبلات,سلطة بلدي,54.65,2,0,109.3,طنطا,Cash,Dine-in,30418,3,0,2021-03-11,2021,3,Thursday
454197,17,مشويات,كفتة,137.74,3,0,413.21,الإسكندرية,Cash,Takeaway,68706,4,0,2025-02-18,2025,2,Tuesday
551599,14,مشروبات,عصير مانجو,56.6,3,0,169.79,القاهرة,Cash,Delivery,153962,5,1,2022-10-21,2022,10,Friday
1664154,12,طواجن,طاجن ملوخية,130.03,3,0,390.09,الجيزة,Wallet,Delivery,35104,4,0,2020-05-12,2020,5,Tuesday
580164,10,مشروبات,عصير مانجو,-0.41,2,0,-0.82,طنطا,Card,Dine-in,179034,3,1,2023-03-10,2023,3,Friday
415055,14,مشروبات,عصير قصب,21.62,3,0,64.87,القاهرة,Cash,Delivery,85302,3,0,2021-10-19,2021,10,Tuesday
997648,10,مقبلات,سلطة بلدي,66.09,3,0,198.26,المنصورة,Cash,Takeaway,24282,4,1,2020-02-14,2020,2,Friday
397437,20,طواجن,طاجن بامية,117.23,2,0,234.46,الإسكندرية,Card,Dine-in,38125,3,0,2020-03-31,2020,3,Tuesday
706830,23,مشروبات,عصير قصب,15.26,3,0,45.77,أسيوط,Cash,Dine-in,57198,4,1,2021-09-24,2021,9,Friday
35247,21,محاشي,محشي ورق عنب,93.7,3,0,281.1,طنطا,Cash,Delivery,16554,3,0,2022-02-02,2022,2,Wednesday
682605,10,مشروبات,عصير قصب,30.96,3,0,92.89,القاهرة,Cash,Dine-in,37218,4,0,2022-02-10,2022,2,Thursday
1889746,21,مشروبات,عصير مانجو,27.59,2,0,55.19,القاهرة,Card,Takeaway,96309,4,0,2023-08-09,2023,8,Wednesday
491212,22,مقبلات,طحينة,49.83,2,0,99.66,المنصورة,Card,Dine-in,96557,4,0,2022-08-22,2022,8,Monday
2075075,21,طواجن,طاجن بامية,122.45,4,0.1,440.82,الجيزة,Card,Takeaway,42709,5,1,2020-03-27,2020,3,Friday
461207,14,مشويات,كباب,150.35,6,0.1,811.88,القاهرة,Card,Delivery,128643,3,1,2020-10-31,2020,10,Saturday
703439,14,مشويات,كباب,142.33,4,0.1,512.39,المنصورة,Cash,Takeaway,87222,3,1,2023-02-04,2023,2,Saturday
76142,19,محاشي,محشي كوسة,89.4,2,0,178.81,القاهرة,Cash,Delivery,55150,4,0,2023-10-24,2023,10,Tuesday
215368,12,مشويات,كباب,152.89,2,0,305.78,القاهرة,Cash,Delivery,98471,5,0,2021-04-01,2021,4,Thursday
60905,17,محاشي,محشي كوسة,87.64,2,0,175.27,الجيزة,Card,Delivery,181465,4,1,2022-04-22,2022,4,Friday
12489,14,محاشي,محشي ورق عنب,91.52,2,0,183.03,المنصورة,Card,Takeaway,40804,3,0,2025-08-27,2025,8,Wednesday
2282671,14,محاشي,محشي كوسة,60.73,6,0.1,327.93,الإسكندرية,Cash,Dine-in,176829,5,0,2020-03-26,2020,3,Thursday
2182212,12,مشروبات,عصير مانجو,32.69,5,0.1,147.11,الإسكندرية,Card,Dine-in,188643,4,0,2021-09-13,2021,9,Monday
891446,12,مشويات,كباب,144.79,4,0.1,521.26,الإسكندرية,Cash,Delivery,62009,4,0,2024-10-22,2024,10,Tuesday
516481,12,محاشي,محشي باذنجان,71.36,1,0,71.36,الإسكندرية,Wallet,Delivery,191324,4,0,2020-04-22,2020,4,Wednesday
738062,23,مشويات,شيش طاووق,155.35,4,0.1,559.26,الجيزة,Card,Takeaway,51962,3,1,2025-04-12,2025,4,Saturday
1315016,22,مشويات,كفتة,158.57,4,0.1,570.84,الإسكندرية,Card,Dine-in,85919,4,0,2024-10-17,2024,10,Thursday
227039,12,طواجن,طاجن بامية,106.37,3,0,319.11,الجيزة,Cash,Takeaway,3040,2,1,2024-12-07,2024,12,Saturday
1385410,22,مشويات,كباب,152.58,5,0.1,686.61,الجيزة,Card,Takeaway,3352,3,1,2025-09-21,2025,9,Sunday
70421,14,مشويات,شيش طاووق,155.09,4,0.1,558.34,القاهرة,Cash,Takeaway,55483,5,0,2021-12-02,2021,12,Thursday
47463,15,طواجن,طاجن ملوخية,131.81,2,0,263.61,القاهرة,Card,Delivery,176998,4,0,2021-11-08,2021,11,Monday
600008,15,مقبلات,طحينة,21.75,3,0,65.25,أسيوط,Cash,Takeaway,67071,3,0,2020-01-14,2020,1,Tuesday
69826,16,مشويات,شيش طاووق,160.31,3,0,480.92,القاهرة,Cash,Delivery,43043,3,1,2021-12-11,2021,12,Saturday
551510,22,طواجن,طاجن ملوخية,116.38,3,0,349.14,القاهرة,Wallet,Delivery,194279,3,1,2021-02-19,2021,2,Friday
968887,15,مشروبات,عصير مانجو,47.93,4,0.1,172.55,الجيزة,Cash,Delivery,101927,4,0,2021-11-18,2021,11,Thursday
65791,18,طواجن,طاجن بامية,145.3,1,0,145.3,الإسكندرية,Card,Delivery,7316,4,0,2023-05-11,2023,5,Thursday
1816961,11,مشروبات,عصير قصب,36.04,6,0.1,194.63,القاهرة,Card,Dine-in,56053,4,1,2021-02-21,2021,2,Sunday
402694,21,مقبلات,طحينة,43.56,3,0,130.69,القاهرة,Cash,Delivery,179793,4,1,2020-02-29,2020,2,Saturday
1685289,15,مشويات,كفتة,134.02,4,0.1,482.46,الجيزة,Cash,Takeaway,57890,4,1,2024-05-31,2024,5,Friday
742467,15,مشروبات,عصير قصب,10.4,2,0,20.81,طنطا,Card,Dine-in,113903,3,0,2022-08-24,2022,8,Wednesday
527102,13,طواجن,طاجن فراخ,121.94,3,0,365.82,القاهرة,Card,Delivery,191738,4,0,2021-02-22,2021,2,Monday
1029411,18,مقبلات,بابا غنوج,55.91,1,0,55.91,القاهرة,Card,Dine-in,25799,4,0,2023-03-22,2023,3,Wednesday
353849,17,مشويات,كفتة,137.61,4,0.1,495.39,أسيوط,Cash,Takeaway,43133,4,1,2021-03-05,2021,3,Friday
601713,18,مشويات,كباب,150.34,2,0,300.69,القاهرة,Wallet,Dine-in,51291,3,0,2023-10-09,2023,10,Monday
1576689,18,طواجن,طاجن ملوخية,148.11,1,0,148.11,الجيزة,Card,Dine-in,80013,4,0,2025-08-18,2025,8,Monday
529870,18,محاشي,محشي ورق عنب,94.47,1,0,94.47,الإسكندرية,Wallet,Delivery,173036,4,0,2023-02-07,2023,2,Tuesday
2381381,23,محاشي,محشي باذنجان,66.73,2,0,133.46,القاهرة,Card,Delivery,86586,4,0,2025-06-26,2025,6,Thursday
626061,20,مقبلات,بابا غنوج,46.85,5,0.1,210.82,القاهرة,Cash,Dine-in,160380,4,1,2023-02-11,2023,2,Saturday
2403092,14,طواجن,طاجن فراخ,135.16,4,0.1,486.56,القاهرة,Card,Delivery,174881,3,1,2022-08-21,2022,8,Sunday
366719,23,محاشي,محشي ورق عنب,51.58,3,0,154.74,القاهرة,Wallet,Delivery,7325,3,0,2024-03-20,2024,3,Wednesday
394850,20,طواجن,طاجن ملوخية,100.92,5,0.1,454.12,المنصورة,Cash,Takeaway,18252,3,1,2023-05-21,2023,5,Sunday
446546,17,مشروبات,عصير قصب,5.04,2,0,10.09,القاهرة,Cash,Takeaway,78078,5,1,2024-06-16,2024,6,Sunday
1414236,12,طواجن,طاجن فراخ,114.66,1,0,114.66,القاهرة,Cash,Takeaway,148375,5,0,2020-05-18,2020,5,Monday
107352,16,طواجن,طاجن ملوخية,115.31,3,0,345.93,المنصورة,Cash,Dine-in,187704,3,1,2023-04-29,2023,4,Saturday
571251,10,مشويات,شيش طاووق,171.29,3,0,513.86,أسيوط,Wallet,Dine-in,87018,3,0,2020-01-22,2020,1,Wednesday
1256625,10,مشويات,كباب,124.31,3,0,372.94,الجيزة,Wallet,Takeaway,99761,3,1,2022-12-25,2022,12,Sunday
1997087,20,مشويات,كباب,134.27,4,0.1,483.36,المنصورة,Cash,Dine-in,12129,3,1,2023-02-24,2023,2,Friday
1462868,14,محاشي,محشي كوسة,79.82,4,0.1,287.35,الجيزة,Card,Dine-in,130661,4,0,2021-07-12,2021,7,Monday
1083813,13,محاشي,محشي ورق عنب,70.03,4,0.1,252.11,القاهرة,Cash,Dine-in,26338,5,0,2023-02-01,2023,2,Wednesday
993452,13,طواجن,طاجن بامية,131.3,4,0.1,472.68,المنصورة,Cash,Takeaway,158160,3,0,2022-10-24,2022,10,Monday
869909,10,مشروبات,شاي,15.16,3,0,45.48,القاهرة,Cash,Delivery,182212,4,0,2020-08-10,2020,8,Monday
131827,18,محاشي,محشي ورق عنب,78.03,1,0,78.03,الجيزة,Wallet,Takeaway,155089,4,0,2024-06-03,2024,6,Monday
39804,12,مشروبات,عصير قصب,-3.74,6,0.1,-20.19,الجيزة,Wallet,Dine-in,5058,4,0,2024-11-11,2024,11,Monday
1437376,15,مقبلات,طحينة,48.61,2,0,97.21,القاهرة,Cash,Dine-in,34103,4,0,2020-12-08,2020,12,Tuesday
322237,23,مشروبات,شاي,1.1,5,0.1,4.93,القاهرة,Wallet,Dine-in,45044,4,0,2020-12-10,2020,12,Thursday
846907,10,محاشي,محشي كوسة,45.71,1,0,45.71,المنصورة,Cash,Delivery,181967,4,0,2020-03-23,2020,3,Monday
1704407,16,محاشي,محشي ورق عنب,72.51,7,0.1,456.84,الجيزة,Cash,Delivery,107254,3,1,2022-03-19,2022,3,Saturday
141663,11,مقبلات,بابا غنوج,66.38,3,0,199.15,الإسكندرية,Cash,Dine-in,59869,3,0,2020-10-20,2020,10,Tuesday
437468,11,مشروبات,شاي,49.29,2,0,98.58,القاهرة,Card,Dine-in,165945,3,1,2020-12-05,2020,12,Saturday
951270,22,مشروبات,عصير مانجو,30.92,2,0,61.83,طنطا,Cash,Delivery,141616,3,0,2023-08-02,2023,8,Wednesday
2170990,17,محاشي,محشي باذنجان,64.06,2,0,128.13,القاهرة,Cash,Dine-in,160522,4,0,2022-05-16,2022,5,Monday
140078,23,مشويات,شيش طاووق,160.61,4,0.1,578.2,القاهرة,Cash,Dine-in,141303,4,0,2020-05-28,2020,5,Thursday
689270,12,طواجن,طاجن فراخ,152.45,2,0,304.89,القاهرة,Card,Dine-in,65620,4,1,2023-02-26,2023,2,Sunday
757674,16,مشويات,كباب,150.92,3,0,452.77,أسيوط,Wallet,Dine-in,121513,2,1,2024-05-03,2024,5,Friday
825651,20,طواجن,طاجن فراخ,149.45,5,0.1,672.51,طنطا,Wallet,Delivery,102069,4,1,2020-09-04,2020,9,Friday
1660240,22,مقبلات,بابا غنوج,61.46,4,0.1,221.26,أسيوط,Card,Dine-in,69995,3,0,2025-01-21,2025,1,Tuesday
1011016,12,محاشي,محشي ورق عنب,78.42,2,0,156.84,الإسكندرية,Card,Delivery,52382,4,1,2025-05-24,2025,5,Saturday
583344,15,طواجن,طاجن ملوخية,110.91,5,0.1,499.1,الجيزة,Cash,Delivery,5600,5,1,2025-08-08,2025,8,Friday
340119,21,مقبلات,بابا غنوج,63.98,3,0,191.95,القاهرة,Cash,Dine-in,157428,5,1,2021-07-03,2021,7,Saturday
481390,21,مشروبات,عصير قصب,35.6,4,0.1,128.17,الإسكندرية,Cash,Delivery,188002,4,1,2025-09-21,2025,9,Sunday
1471666,11,محاشي,محشي كوسة,85.96,1,0,85.96,طنطا,Cash,Dine-in,14992,3,0,2023-11-01,2023,11,Wednesday
